Provider,Inpatient_ClaimID_count,Inpatient_BeneID_nunique,Inpatient_InscClaimAmtReimbursed_sum,Inpatient_InscClaimAmtReimbursed_mean,Inpatient_InscClaimAmtReimbursed_std,Inpatient_InscClaimAmtReimbursed_max,Inpatient_DeductibleAmtPaid_sum,Inpatient_DeductibleAmtPaid_mean,Inpatient_ClaimDuration_mean,Inpatient_ClaimDuration_max,Inpatient_Age_mean,Inpatient_NumDiagnoses_mean,Inpatient_NumDiagnoses_max,Inpatient_NumProcedures_mean,Inpatient_NumProcedures_max,Inpatient_AttendingPhysician_nunique,Inpatient_OperatingPhysician_nunique,Inpatient_OtherPhysician_nunique,Inpatient_LengthOfStay_mean,Inpatient_LengthOfStay_max,Inpatient_ChronicCond_Alzheimer_mean,Inpatient_ChronicCond_Heartfailure_mean,Inpatient_ChronicCond_KidneyDisease_mean,Inpatient_ChronicCond_Cancer_mean,Inpatient_ChronicCond_ObstrPulmonary_mean,Inpatient_ChronicCond_Depression_mean,Inpatient_ChronicCond_Diabetes_mean,Inpatient_ChronicCond_IschemicHeart_mean,Inpatient_ChronicCond_Osteoporasis_mean,Inpatient_ChronicCond_rheumatoidarthritis_mean,Inpatient_ChronicCond_stroke_mean,Outpatient_ClaimID_count,Outpatient_BeneID_nunique,Outpatient_InscClaimAmtReimbursed_sum,Outpatient_InscClaimAmtReimbursed_mean,Outpatient_InscClaimAmtReimbursed_std,Outpatient_InscClaimAmtReimbursed_max,Outpatient_DeductibleAmtPaid_sum,Outpatient_DeductibleAmtPaid_mean,Outpatient_ClaimDuration_mean,Outpatient_ClaimDuration_max,Outpatient_Age_mean,Outpatient_NumDiagnoses_mean,Outpatient_NumDiagnoses_max,Outpatient_NumProcedures_mean,Outpatient_NumProcedures_max,Outpatient_AttendingPhysician_nunique,Outpatient_OperatingPhysician_nunique,Outpatient_OtherPhysician_nunique,Outpatient_ChronicCond_Alzheimer_mean,Outpatient_ChronicCond_Heartfailure_mean,Outpatient_ChronicCond_KidneyDisease_mean,Outpatient_ChronicCond_Cancer_mean,Outpatient_ChronicCond_ObstrPulmonary_mean,Outpatient_ChronicCond_Depression_mean,Outpatient_ChronicCond_Diabetes_mean,Outpatient_ChronicCond_IschemicHeart_mean,Outpatient_ChronicCond_Osteoporasis_mean,Outpatient_ChronicCond_rheumatoidarthritis_mean,Outpatient_ChronicCond_stroke_mean,Total_Claims,Total_Reimbursement,Avg_Reimbursement_Per_Claim,Inpatient_Outpatient_Ratio,Total_Unique_Beneficiaries,Claims_Per_Beneficiary,Avg_Chronic_Conditions_Inpatient,Avg_Chronic_Conditions_Outpatient,PotentialFraud
PRV51041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,7410.0,217.94117647058823,562.4232171797465,3200.0,270.0,7.9411764705882355,3.3529411764705883,21.0,70.41176470588235,2.5294117647058822,8.0,0.0,0.0,9.0,4.0,5.0,0.47058823529411764,0.5,0.20588235294117646,0.29411764705882354,0.29411764705882354,0.4411764705882353,0.6470588235294118,0.7058823529411765,0.20588235294117646,0.2647058823529412,0.058823529411764705,34.0,7410.0,217.94111237026104,0.0,31.0,1.0967738397503743,0.0,4.088235294117648,0
PRV51042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,128.0,48050.0,338.38028169014086,625.7915694564421,3300.0,310.0,2.183098591549296,2.232394366197183,21.0,72.59859154929578,2.4859154929577465,9.0,0.0,0.0,52.0,27.0,27.0,0.352112676056338,0.5211267605633803,0.4084507042253521,0.14084507042253522,0.2887323943661972,0.39436619718309857,0.6126760563380281,0.7605633802816901,0.2323943661971831,0.2676056338028169,0.09154929577464789,142.0,48050.0,338.3802578605452,0.0,128.0,1.109374913330085,0.0,4.070422535211267,0
PRV51043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,20.0,4480.0,194.7826086956522,297.6402582315741,1100.0,0.0,0.0,1.0,1.0,74.17391304347827,1.9130434782608696,7.0,0.0,0.0,6.0,2.0,4.0,0.34782608695652173,0.6956521739130435,0.30434782608695654,0.13043478260869565,0.34782608695652173,0.391304347826087,0.782608695652174,0.6521739130434783,0.391304347826087,0.21739130434782608,0.0,23.0,4480.0,194.78252400759825,0.0,20.0,1.1499994250002876,0.0,4.260869565217392,0
PRV51044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,39.0,21330.0,361.52542372881356,633.149798583193,3300.0,130.0,2.2033898305084745,3.152542372881356,21.0,69.15254237288136,2.389830508474576,9.0,0.0,0.0,1.0,1.0,1.0,0.3728813559322034,0.576271186440678,0.5084745762711864,0.11864406779661017,0.3220338983050847,0.3728813559322034,0.5932203389830508,0.847457627118644,0.3728813559322034,0.3559322033898305,0.06779661016949153,59.0,21330.0,361.5253624533284,0.0,39.0,1.5128201249179165,0.0,4.508474576271187,0
PRV51045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,29.0,8390.0,270.64516129032256,602.7212483609703,3300.0,40.0,1.2903225806451613,3.2580645161290325,21.0,71.3225806451613,2.6451612903225805,9.0,0.0,0.0,16.0,4.0,8.0,0.5161290322580645,0.5483870967741935,0.4838709677419355,0.0967741935483871,0.4838709677419355,0.41935483870967744,0.7419354838709677,0.7419354838709677,0.1935483870967742,0.1935483870967742,0.06451612903225806,31.0,8390.0,270.64507398546,0.0,29.0,1.0689651486327074,0.0,4.483870967741935,0
PRV51046,8.0,7.0,101000.0,12625.0,11160.357137142675,38000.0,8544.0,1068.0,5.5,10.0,75.125,8.0,9.0,0.625,1.0,1.0,1.0,1.0,5.5,10.0,0.5,1.0,0.625,0.25,0.25,0.625,0.875,0.875,0.25,0.5,0.125,30.0,19.0,8370.0,279.0,468.2273983351723,2000.0,100.0,3.3333333333333335,1.8666666666666667,21.0,71.26666666666667,2.2666666666666666,9.0,0.0,0.0,5.0,2.0,3.0,0.3333333333333333,0.43333333333333335,0.23333333333333334,0.36666666666666664,0.43333333333333335,0.43333333333333335,0.8,0.9333333333333333,0.43333333333333335,0.43333333333333335,0.06666666666666667,38.0,109370.0,2878.157137327069,0.25806451612903225,26.0,1.4615378994085002,5.875,4.9,0
PRV51047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,2530.0,230.0,371.80640123591206,1300.0,0.0,0.0,4.090909090909091,21.0,70.54545454545455,2.0,4.0,0.0,0.0,10.0,1.0,5.0,0.2727272727272727,0.5454545454545454,0.36363636363636365,0.0,0.36363636363636365,0.36363636363636365,0.6363636363636364,0.6363636363636364,0.2727272727272727,0.36363636363636365,0.09090909090909091,11.0,2530.0,229.999790909281,0.0,11.0,0.9999990909099173,0.0,3.9090909090909087,0
PRV51048,4.0,4.0,19000.0,4750.0,1707.825127659933,7000.0,4272.0,1068.0,5.75,11.0,67.0,8.5,10.0,0.75,1.0,4.0,3.0,0.0,5.75,11.0,0.25,1.0,1.0,0.5,0.25,0.5,1.0,0.75,0.25,0.5,0.0,34.0,30.0,8700.0,255.88235294117646,569.822501055765,3300.0,80.0,2.3529411764705883,1.1176470588235294,4.0,70.67647058823529,2.2941176470588234,10.0,0.0,0.0,11.0,4.0,8.0,0.6176470588235294,0.5294117647058824,0.29411764705882354,0.08823529411764706,0.35294117647058826,0.5294117647058824,0.8235294117647058,0.8235294117647058,0.20588235294117646,0.5,0.029411764705882353,38.0,27700.0,728.9471765928482,0.11428571428571428,34.0,1.1176467301039028,6.0,4.794117647058823,0
PRV51049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,65.0,21720.0,305.9154929577465,644.0465321804644,3300.0,190.0,2.676056338028169,2.788732394366197,21.0,70.64788732394366,2.5774647887323945,8.0,0.0,0.0,35.0,11.0,21.0,0.4647887323943662,0.6338028169014085,0.4225352112676056,0.18309859154929578,0.4788732394366197,0.4647887323943662,0.6901408450704225,0.6197183098591549,0.30985915492957744,0.29577464788732394,0.09859154929577464,71.0,21720.0,305.9154498710634,0.0,65.0,1.0923075242603808,0.0,4.661971830985916,0
PRV51052,2.0,2.0,14000.0,7000.0,2828.42712474619,9000.0,2136.0,1068.0,10.0,15.0,73.5,8.5,9.0,0.5,1.0,2.0,1.0,0.0,10.0,15.0,0.5,1.0,0.0,0.5,0.0,0.5,1.0,1.0,0.5,1.0,0.0,44.0,36.0,16800.0,381.8181818181818,710.726037976014,3300.0,210.0,4.7727272727272725,2.977272727272727,21.0,71.47727272727273,3.0454545454545454,9.0,0.0,0.0,16.0,5.0,6.0,0.3181818181818182,0.6136363636363636,0.4090909090909091,0.11363636363636363,0.2727272727272727,0.4090909090909091,0.5681818181818182,0.6818181818181818,0.3181818181818182,0.25,0.11363636363636363,46.0,30800.0,669.56507183368,0.044444444444444446,38.0,1.2105259972300006,6.0,4.068181818181818,1
PRV51053,1.0,1.0,8000.0,8000.0,0.0,8000.0,1068.0,1068.0,6.0,6.0,68.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8000.0,7999.920000799992,1.0,1.0,0.9999900000999989,4.0,0.0,0
PRV51054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,40.0,15130.0,265.43859649122805,417.09056131834507,1900.0,140.0,2.456140350877193,3.3508771929824563,21.0,70.33333333333333,2.491228070175439,9.0,0.0,0.0,3.0,2.0,2.0,0.3684210526315789,0.49122807017543857,0.43859649122807015,0.03508771929824561,0.3508771929824561,0.42105263157894735,0.5087719298245614,0.5087719298245614,0.10526315789473684,0.12280701754385964,0.10526315789473684,57.0,15130.0,265.43854992306143,0.0,40.0,1.424999643750089,0.0,3.4561403508771935,0
PRV51055,2.0,2.0,16700.0,8350.0,10818.733752154178,16000.0,2136.0,1068.0,6.5,7.0,54.5,9.0,9.0,1.0,1.0,1.0,1.0,0.0,6.5,7.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,20.0,20.0,4940.0,247.0,549.3546453028221,2300.0,70.0,3.5,1.1,3.0,70.15,3.1,9.0,0.0,0.0,5.0,2.0,3.0,0.5,0.65,0.4,0.2,0.4,0.6,0.5,0.75,0.25,0.35,0.15,22.0,21640.0,983.6359165291288,0.09523809523809523,22.0,0.9999995454547521,4.0,4.75,0
PRV51056,2.0,2.0,8000.0,4000.0,1414.213562373095,5000.0,2136.0,1068.0,4.0,6.0,83.5,7.5,9.0,1.0,2.0,1.0,1.0,0.0,4.0,6.0,0.5,0.5,1.0,0.0,0.0,0.5,0.5,1.0,0.5,0.0,1.0,20.0,19.0,6700.0,335.0,666.0369833259222,2500.0,10.0,0.5,1.5,5.0,76.0,2.35,5.0,0.0,0.0,5.0,2.0,4.0,0.45,0.6,0.65,0.25,0.3,0.55,0.95,0.8,0.55,0.3,0.15,22.0,14700.0,668.181514462948,0.09523809523809523,21.0,1.047618548753072,5.5,5.55,0
PRV51057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,6830.0,1366.0,1273.8838251583227,3300.0,0.0,0.0,1.0,1.0,78.0,4.0,9.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8,0.2,0.4,0.2,0.0,0.2,1.0,0.0,0.4,0.0,5.0,6830.0,1365.997268005464,0.0,4.0,1.2499968750078125,0.0,3.1999999999999997,0
PRV51058,5.0,5.0,91000.0,18200.0,22129.166274399042,57000.0,5340.0,1068.0,8.4,17.0,73.8,8.4,10.0,1.0,2.0,5.0,3.0,2.0,8.4,17.0,0.6,0.8,0.8,0.4,0.2,0.6,0.8,0.8,0.4,0.6,0.2,78.0,71.0,16030.0,205.51282051282053,375.3739172552853,2500.0,200.0,2.5641025641025643,1.9102564102564104,21.0,73.41025641025641,2.9743589743589745,10.0,0.0,0.0,29.0,8.0,15.0,0.358974358974359,0.5128205128205128,0.38461538461538464,0.08974358974358974,0.28205128205128205,0.47435897435897434,0.7435897435897436,0.7948717948717948,0.3717948717948718,0.2948717948717949,0.10256410256410256,83.0,107030.0,1289.517916925552,0.06329113924050633,76.0,1.0921051194598526,6.2,4.41025641025641,0
PRV51059,25.0,23.0,401000.0,16040.0,16539.04471243729,57000.0,26700.0,1068.0,7.88,36.0,78.48,8.88,10.0,0.96,3.0,12.0,11.0,4.0,7.88,36.0,0.44,0.88,0.64,0.24,0.52,0.68,0.84,0.88,0.36,0.44,0.24,71.0,60.0,20060.0,282.53521126760563,538.3751169952022,3300.0,240.0,3.380281690140845,1.9295774647887325,21.0,72.5774647887324,2.3943661971830985,9.0,0.0,0.0,21.0,8.0,14.0,0.28169014084507044,0.5633802816901409,0.30985915492957744,0.1267605633802817,0.22535211267605634,0.28169014084507044,0.5774647887323944,0.6197183098591549,0.2676056338028169,0.2112676056338028,0.056338028169014086,96.0,421060.0,4386.041209787374,0.3472222222222222,83.0,1.156626366671522,6.160000000000001,3.5211267605633805,1
PRV51060,5.0,5.0,35000.0,7000.0,4301.162633521313,14000.0,5340.0,1068.0,5.8,10.0,75.6,8.4,9.0,0.0,0.0,5.0,0.0,0.0,5.8,10.0,0.6,0.8,1.0,0.4,0.8,0.4,1.0,1.0,0.4,0.2,0.0,37.0,37.0,8710.0,235.40540540540542,274.0802254267351,1020.0,0.0,0.0,2.972972972972973,21.0,70.91891891891892,2.72972972972973,9.0,0.0,0.0,24.0,5.0,8.0,0.35135135135135137,0.5675675675675675,0.3783783783783784,0.10810810810810811,0.32432432432432434,0.4864864864864865,0.7567567567567568,0.6756756756756757,0.16216216216216217,0.32432432432432434,0.10810810810810811,42.0,43710.0,1040.714037925229,0.13157894736842105,42.0,0.9999997619048185,6.6000000000000005,4.243243243243243,0
PRV51061,1.0,1.0,3000.0,3000.0,0.0,3000.0,1068.0,1068.0,9.0,9.0,84.0,7.0,7.0,2.0,2.0,1.0,1.0,0.0,9.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,144.0,66.0,51940.0,360.69444444444446,820.8921062105845,6700.0,260.0,1.8055555555555556,3.3541666666666665,21.0,76.88194444444444,2.5208333333333335,9.0,0.0,0.0,6.0,3.0,5.0,0.25,0.4236111111111111,0.3958333333333333,0.14583333333333334,0.2708333333333333,0.4652777777777778,0.7222222222222222,0.7152777777777778,0.3333333333333333,0.25,0.08333333333333333,145.0,54940.0,378.89652559334303,0.006896551724137931,67.0,2.1641787814658535,5.0,4.055555555555555,0
PRV51062,3.0,3.0,45000.0,15000.0,10535.653752852739,25000.0,3204.0,1068.0,5.333333333333333,7.0,74.0,9.0,9.0,1.6666666666666667,2.0,3.0,3.0,0.0,5.333333333333333,7.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,394.0,164.0,108380.0,275.0761421319797,560.6681031795838,3300.0,740.0,1.8781725888324874,2.5761421319796955,21.0,72.76903553299492,2.697969543147208,10.0,0.0,0.0,3.0,3.0,1.0,0.44416243654822335,0.6065989847715736,0.47715736040609136,0.1700507614213198,0.3020304568527919,0.5152284263959391,0.7411167512690355,0.7106598984771574,0.3883248730964467,0.2563451776649746,0.12944162436548223,397.0,153380.0,386.3475973212192,0.007594936708860759,167.0,2.377245366632014,4.333333333333333,4.741116751269035,0
PRV51063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,115.0,51110.0,343.02013422818794,649.1935794860635,3300.0,160.0,1.0738255033557047,2.610738255033557,21.0,69.38255033557047,2.51006711409396,10.0,0.0,0.0,3.0,3.0,0.0,0.4228187919463087,0.610738255033557,0.4563758389261745,0.12751677852348994,0.2953020134228188,0.436241610738255,0.7046979865771812,0.7785234899328859,0.2550335570469799,0.2751677852348993,0.10738255033557047,149.0,51110.0,343.0201112067039,0.0,115.0,1.2956520612476468,0.0,4.469798657718121,0
PRV51064,36.0,34.0,280000.0,7777.777777777777,7187.732052844767,37000.0,38448.0,1068.0,6.305555555555555,30.0,71.63888888888889,7.833333333333333,10.0,0.7222222222222222,3.0,28.0,17.0,6.0,6.305555555555555,30.0,0.4166666666666667,0.7777777777777778,0.6111111111111112,0.16666666666666666,0.4444444444444444,0.4166666666666667,0.8888888888888888,0.75,0.3333333333333333,0.2777777777777778,0.16666666666666666,267.0,198.0,80320.0,300.8239700374532,539.7222159599519,3300.0,500.0,1.8726591760299625,2.49812734082397,21.0,73.10112359550561,2.7790262172284645,10.0,0.0,0.0,97.0,32.0,61.0,0.35580524344569286,0.6104868913857678,0.43820224719101125,0.12359550561797752,0.3408239700374532,0.4868913857677903,0.7078651685393258,0.7940074906367042,0.3333333333333333,0.30711610486891383,0.13108614232209737,303.0,360320.0,1189.1748782450536,0.13432835820895522,232.0,1.3060344264640333,5.25,4.629213483146067,1
PRV51065,10.0,10.0,75000.0,7500.0,2915.4759474226503,11000.0,9612.0,1068.0,6.6,18.0,80.3,8.9,10.0,0.9,2.0,3.0,1.0,1.0,6.6,18.0,0.4,0.8,0.3,0.1,0.5,0.7,0.8,0.9,0.0,0.2,0.3,18.0,16.0,1570.0,87.22222222222223,89.62704132095243,300.0,110.0,6.111111111111111,2.4444444444444446,21.0,72.5,2.7777777777777777,6.0,0.0,0.0,7.0,3.0,4.0,0.4444444444444444,0.6111111111111112,0.3888888888888889,0.0,0.2222222222222222,0.5,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.16666666666666666,0.2222222222222222,28.0,76570.0,2734.6418804850427,0.5263157894736842,26.0,1.0769226627220527,5.000000000000001,4.333333333333333,0
PRV51066,2.0,2.0,19000.0,9500.0,7778.174593052023,15000.0,2136.0,1068.0,3.0,4.0,54.5,7.5,10.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,22.0,19.0,5790.0,263.1818181818182,502.1893625358426,2200.0,100.0,4.545454545454546,2.0,21.0,69.81818181818181,2.8181818181818183,9.0,0.0,0.0,6.0,5.0,5.0,0.5,0.5909090909090909,0.3181818181818182,0.09090909090909091,0.22727272727272727,0.3181818181818182,0.5909090909090909,0.7272727272727273,0.2727272727272727,0.2727272727272727,0.09090909090909091,24.0,24790.0,1032.9162362849015,0.08695652173913043,21.0,1.142856598639715,2.5,3.999999999999999,0
PRV51067,12.0,11.0,326000.0,27166.666666666668,23241.159935586587,83000.0,12816.0,1068.0,7.583333333333333,24.0,78.83333333333333,8.916666666666666,10.0,1.0833333333333333,3.0,6.0,4.0,2.0,7.583333333333333,24.0,0.16666666666666666,0.8333333333333334,0.5833333333333334,0.08333333333333333,0.25,0.6666666666666666,0.75,0.8333333333333334,0.5,0.5833333333333334,0.0,46.0,39.0,8520.0,185.2173913043478,390.42278582431794,2100.0,280.0,6.086956521739131,2.1956521739130435,21.0,65.21739130434783,2.652173913043478,9.0,0.0,0.0,19.0,4.0,13.0,0.32608695652173914,0.5869565217391305,0.391304347826087,0.2391304347826087,0.2391304347826087,0.5434782608695652,0.6956521739130435,0.717391304347826,0.32608695652173914,0.17391304347826086,0.06521739130434782,58.0,334520.0,5767.585212485308,0.2553191489361702,50.0,1.1599997680000462,5.25,4.304347826086956,1
PRV51068,9.0,9.0,77000.0,8555.555555555555,5126.185499743233,19000.0,8544.0,1068.0,4.0,7.0,72.44444444444444,7.777777777777778,9.0,0.3333333333333333,1.0,8.0,3.0,0.0,4.0,7.0,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.6666666666666666,0.0,0.2222222222222222,0.2222222222222222,252.0,206.0,66260.0,262.93650793650795,514.6732494715665,3300.0,440.0,1.746031746031746,2.3174603174603177,21.0,70.62698412698413,2.7182539682539684,9.0,0.0,0.0,74.0,32.0,45.0,0.376984126984127,0.5753968253968254,0.38095238095238093,0.14285714285714285,0.27380952380952384,0.40476190476190477,0.7103174603174603,0.6984126984126984,0.30952380952380953,0.29365079365079366,0.11507936507936507,261.0,143260.0,548.8888678586641,0.03557312252964427,215.0,1.2139534319091427,4.444444444444445,4.281746031746031,0
PRV51070,10.0,10.0,101000.0,10100.0,5952.590472502987,22000.0,10680.0,1068.0,5.1,16.0,70.7,7.7,10.0,0.6,3.0,10.0,4.0,2.0,5.1,16.0,0.6,0.7,0.5,0.2,0.7,0.6,0.9,0.8,0.3,0.2,0.3,89.0,61.0,24410.0,274.2696629213483,593.8183216968297,3300.0,300.0,3.3707865168539324,2.662921348314607,21.0,69.85393258426966,2.4831460674157304,8.0,0.0,0.0,36.0,12.0,14.0,0.25842696629213485,0.5280898876404494,0.34831460674157305,0.16853932584269662,0.1797752808988764,0.3595505617977528,0.6853932584269663,0.7415730337078652,0.23595505617977527,0.15730337078651685,0.10112359550561797,99.0,125410.0,1266.7675488113587,0.1111111111111111,71.0,1.394366000793521,5.8,3.7640449438202244,0
PRV51071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,8550.0,356.25,728.391990142909,3200.0,50.0,2.0833333333333335,3.0833333333333335,21.0,68.41666666666667,2.625,9.0,0.0,0.0,11.0,2.0,5.0,0.5,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.375,0.5833333333333334,0.75,0.875,0.4166666666666667,0.20833333333333334,0.16666666666666666,24.0,8550.0,356.24985156256184,0.0,24.0,0.9999995833335069,0.0,4.875000000000001,0
PRV51072,12.0,12.0,72000.0,6000.0,3741.657386773941,14000.0,11748.0,1068.0,5.25,14.0,76.08333333333333,8.833333333333334,10.0,0.5,1.0,10.0,7.0,1.0,5.25,14.0,0.5,0.5833333333333334,0.75,0.08333333333333333,0.4166666666666667,0.5,0.75,0.9166666666666666,0.3333333333333333,0.08333333333333333,0.16666666666666666,200.0,150.0,47170.0,235.85,463.15856548693955,3200.0,430.0,2.15,2.375,21.0,72.055,2.81,10.0,0.0,0.0,42.0,17.0,44.0,0.35,0.555,0.425,0.12,0.35,0.34,0.74,0.745,0.345,0.345,0.08,212.0,119170.0,562.1226149942163,0.05970149253731343,162.0,1.308641894528278,5.083333333333333,4.395,0
PRV51074,5.0,5.0,31000.0,6200.0,5215.361924162119,15000.0,5340.0,1068.0,3.6,5.0,75.8,8.2,9.0,0.2,1.0,4.0,1.0,2.0,3.6,5.0,0.6,0.4,0.6,0.0,0.8,0.8,0.6,1.0,0.6,0.0,0.0,34.0,34.0,10170.0,299.11764705882354,513.9058258678944,2500.0,80.0,2.3529411764705883,2.7941176470588234,21.0,72.47058823529412,3.0294117647058822,9.0,0.0,0.0,11.0,4.0,4.0,0.35294117647058826,0.6176470588235294,0.4411764705882353,0.17647058823529413,0.2647058823529412,0.4117647058823529,0.7352941176470589,0.8529411764705882,0.3235294117647059,0.29411764705882354,0.029411764705882353,39.0,41170.0,1055.6407549639089,0.14285714285714285,39.0,0.9999997435898093,5.4,4.5,0
PRV51075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,8550.0,502.94117647058823,765.4881180159032,3000.0,70.0,4.117647058823529,2.176470588235294,21.0,76.58823529411765,2.3529411764705883,8.0,0.0,0.0,4.0,2.0,3.0,0.17647058823529413,0.35294117647058826,0.23529411764705882,0.4117647058823529,0.23529411764705882,0.5882352941176471,0.8235294117647058,0.9411764705882353,0.17647058823529413,0.47058823529411764,0.058823529411764705,17.0,8550.0,502.9408806230114,0.0,13.0,1.3076913017759217,0.0,4.470588235294117,0
PRV51076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,27.0,10230.0,352.7586206896552,853.5467873682151,3300.0,50.0,1.7241379310344827,2.1724137931034484,21.0,75.72413793103448,2.5172413793103448,9.0,0.0,0.0,8.0,3.0,5.0,0.4482758620689655,0.5862068965517241,0.41379310344827586,0.27586206896551724,0.1724137931034483,0.3793103448275862,0.7586206896551724,0.896551724137931,0.3103448275862069,0.3793103448275862,0.13793103448275862,29.0,10230.0,352.75849904879345,0.0,27.0,1.0740736762690088,0.0,4.758620689655173,0
PRV51077,16.0,13.0,199000.0,12437.5,13559.590701787425,56000.0,16020.0,1068.0,6.9375,20.0,72.1875,7.9375,10.0,0.5,2.0,1.0,1.0,0.0,6.9375,20.0,0.6875,0.9375,0.8125,0.125,0.625,0.8125,1.0,0.875,0.5,0.4375,0.125,17.0,17.0,5350.0,314.70588235294116,632.3282142908344,2600.0,200.0,11.764705882352942,3.5294117647058822,21.0,68.6470588235294,2.3529411764705883,7.0,0.0,0.0,10.0,1.0,5.0,0.29411764705882354,0.5294117647058824,0.4117647058823529,0.17647058823529413,0.11764705882352941,0.47058823529411764,0.7058823529411765,0.8823529411764706,0.47058823529411764,0.35294117647058826,0.11764705882352941,33.0,204350.0,6192.422365932616,0.8888888888888888,30.0,1.0999996333334556,6.9375,4.529411764705881,1
